duree,union,age_actuel,milieu,instruction,region,religion,richesse
22.0,1,27,Urbain,Aucun,Adamaoua,Musulman,Moyen
17.0,1,28,Urbain,Secondaire,Adamaoua,Catholique,Riche
21.0,0,21,Urbain,Secondaire,Adamaoua,Autre_Chretien,Tres_riche
22.0,1,22,Urbain,Secondaire,Adamaoua,Autre_Chretien,Tres_riche
20.0,0,20,Urbain,Aucun,Adamaoua,Protestant,Moyen
24.0,0,24,Urbain,Secondaire,Adamaoua,Protestant,Riche
19.0,0,19,Urbain,Secondaire,Adamaoua,Catholique,Tres_riche
20.0,0,20,Urbain,Secondaire,Adamaoua,Musulman,Tres_riche
15.0,1,26,Urbain,Secondaire,Adamaoua,Protestant,Moyen
23.0,0,23,Urbain,Aucun,Adamaoua,Protestant,Moyen
15.0,1,22,Urbain,Primaire,Adamaoua,Catholique,Riche
17.0,1,23,Urbain,Secondaire,Adamaoua,Catholique,Riche
15.0,0,15,Urbain,Secondaire,Adamaoua,Catholique,Riche
14.0,1,47,Urbain,Primaire,Adamaoua,Catholique,Tres_riche
19.0,0,19,Urbain,Superieur,Adamaoua,Catholique,Tres_riche
30.0,0,30,Urbain,Secondaire,Centre,Protestant,Tres_riche
22.0,0,22,Urbain,Superieur,Centre,Protestant,Riche
17.0,1,47,Urbain,Secondaire,Centre,Catholique,Riche
16.0,1,34,Urbain,Secondaire,Centre,Catholique,Tres_riche
25.0,1,27,Urbain,Superieur,Centre,Catholique,Tres_riche
24.0,0,24,Urbain,Secondaire,Centre,Protestant,Tres_riche
20.0,0,20,Urbain,Secondaire,Centre,Protestant,Tres_riche
22.0,1,25,Urbain,Secondaire,Centre,Protestant,Riche
28.0,0,28,Urbain,Superieur,Centre,Autre_Chretien,Tres_riche
19.0,1,28,Urbain,Secondaire,Centre,Catholique,Tres_riche
28.0,1,29,Urbain,Secondaire,Centre,Catholique,Tres_riche
20.0,1,26,Urbain,Secondaire,Centre,Catholique,Tres_riche
25.0,1,26,Rural,Primaire,Nord,Catholique,Moyen
19.0,1,22,Rural,Secondaire,Nord,Protestant,Moyen
15.0,1,30,Rural,Primaire,Nord,Catholique,Pauvre
19.0,1,37,Rural,Secondaire,Nord,Protestant,Pauvre
30.0,0,30,Rural,Primaire,Nord,Catholique,Moyen
30.0,0,30,Rural,Secondaire,Nord,Protestant,Moyen
22.0,1,39,Rural,Secondaire,Nord,Catholique,Pauvre
25.0,1,37,Rural,Secondaire,Nord,Catholique,Riche
12.0,1,42,Rural,Secondaire,Nord,Protestant,Moyen
15.0,1,33,Rural,Primaire,Centre,Catholique,Pauvre
25.0,1,40,Rural,Primaire,Centre,Catholique,Moyen
30.0,1,39,Rural,Secondaire,Centre,Protestant,Moyen
16.0,1,22,Rural,Secondaire,Centre,Catholique,Moyen
20.0,1,24,Rural,Secondaire,Centre,Catholique,Pauvre
20.0,1,24,Rural,Secondaire,Centre,Protestant,Pauvre
27.0,1,43,Rural,Primaire,Centre,Catholique,Pauvre
23.0,1,27,Rural,Secondaire,Centre,Catholique,Pauvre
19.0,1,31,Rural,Secondaire,Centre,Catholique,Pauvre
24.0,1,33,Rural,Secondaire,Centre,Catholique,Pauvre
20.0,1,32,Rural,Primaire,Centre,Protestant,Moyen
21.0,1,30,Rural,Primaire,Centre,Catholique,Moyen
14.0,1,29,Rural,Primaire,Centre,Protestant,Moyen
15.0,1,24,Rural,Primaire,Centre,Catholique,Moyen
14.0,1,23,Rural,Primaire,Centre,Catholique,Moyen
33.5,1,46,Rural,Primaire,Centre,Catholique,Pauvre
18.0,1,28,Rural,Secondaire,Centre,Catholique,Pauvre
18.0,1,26,Rural,Secondaire,Centre,Protestant,Riche
18.0,1,27,Rural,Secondaire,Centre,Catholique,Riche
12.0,1,15,Rural,Secondaire,Centre,Protestant,Riche
11.0,1,38,Rural,Secondaire,Centre,Catholique,Riche
22.0,1,33,Rural,Primaire,Centre,Catholique,Pauvre
20.0,0,20,Rural,Primaire,Centre,Catholique,Moyen
25.0,1,26,Rural,Secondaire,Centre,Catholique,Moyen
32.0,1,33,Rural,Secondaire,Centre,Catholique,Moyen
18.0,1,22,Rural,Primaire,Centre,Catholique,Pauvre
26.0,1,41,Rural,Primaire,Centre,Catholique,Pauvre
22.0,1,34,Rural,Primaire,Centre,Catholique,Pauvre
21.0,0,21,Rural,Primaire,Extreme_Nord,Autre_Chretien,Pauvre
17.0,0,17,Rural,Primaire,Extreme_Nord,Autre_Chretien,Pauvre
16.0,1,16,Rural,Primaire,Extreme_Nord,Musulman,Pauvre
22.0,1,27,Rural,Primaire,Extreme_Nord,Autre_Chretien,Tres_pauvre
18.0,0,18,Rural,Primaire,Extreme_Nord,Autre_Chretien,Tres_pauvre
21.0,1,30,Rural,Primaire,Extreme_Nord,Autre_Chretien,Pauvre
16.0,1,48,Rural,Primaire,Extreme_Nord,Protestant,Pauvre
18.0,1,35,Rural,Primaire,Extreme_Nord,Autre_Chretien,Pauvre
20.0,1,30,Rural,Aucun,Extreme_Nord,Musulman,Pauvre
27.0,1,35,Rural,Primaire,Extreme_Nord,Autre_Chretien,Tres_pauvre
28.0,1,31,Rural,Primaire,Extreme_Nord,Catholique,Tres_pauvre
18.0,1,20,Rural,Aucun,Extreme_Nord,Catholique,Tres_pauvre
12.0,1,31,Rural,Primaire,Extreme_Nord,Catholique,Tres_pauvre
15.0,1,33,Rural,Primaire,Extreme_Nord,Autre_Chretien,Tres_pauvre
17.0,1,35,Rural,Aucun,Extreme_Nord,Musulman,Tres_pauvre
18.0,1,30,Rural,Aucun,Extreme_Nord,Musulman,Tres_pauvre
15.0,1,40,Rural,Aucun,Extreme_Nord,Musulman,Tres_pauvre
15.0,0,15,Rural,Aucun,Extreme_Nord,Musulman,Tres_pauvre
16.0,1,18,Rural,Aucun,Extreme_Nord,Catholique,Pauvre
16.0,1,29,Rural,Secondaire,Extreme_Nord,Musulman,Pauvre
17.0,1,20,Rural,Primaire,Extreme_Nord,Catholique,Pauvre
13.0,1,19,Rural,Secondaire,Extreme_Nord,Protestant,Tres_pauvre
20.0,1,30,Rural,Primaire,Extreme_Nord,Autre_Chretien,Pauvre
20.0,1,34,Rural,Primaire,Extreme_Nord,Autre_Chretien,Pauvre
12.0,1,21,Rural,Primaire,Extreme_Nord,Autre_Chretien,Pauvre
16.0,1,27,Rural,Primaire,Extreme_Nord,Autre_Chretien,Pauvre
21.0,1,23,Urbain,Secondaire,Ouest,Catholique,Tres_riche
23.0,1,31,Urbain,Secondaire,Ouest,Autre_Chretien,Tres_riche
22.0,1,43,Urbain,Secondaire,Ouest,Autre_Chretien,Riche
22.0,1,25,Urbain,Secondaire,Ouest,Catholique,Tres_riche
25.0,1,26,Urbain,Superieur,Ouest,Protestant,Tres_riche
15.0,1,38,Urbain,Secondaire,Ouest,Autre_Chretien,Tres_riche
33.5,0,48,Urbain,Secondaire,Ouest,Protestant,Tres_riche
26.0,0,26,Urbain,Secondaire,Ouest,Autre_Chretien,Riche
16.0,0,16,Urbain,Secondaire,Ouest,Protestant,Tres_riche
22.0,0,22,Urbain,Superieur,Ouest,Autre_Chretien,Riche
19.0,1,28,Urbain,Primaire,Ouest,Autre_Chretien,Tres_riche
20.0,1,32,Urbain,Primaire,Ouest,Autre_Chretien,Moyen
28.0,1,35,Urbain,Superieur,Ouest,Catholique,Tres_riche
31.0,1,34,Urbain,Superieur,Ouest,Catholique,Tres_riche
33.0,0,33,Urbain,Secondaire,Ouest,Autre_Chretien,Riche
24.0,0,24,Urbain,Secondaire,Ouest,Protestant,Riche
22.0,1,25,Urbain,Primaire,Ouest,Protestant,Riche
26.0,0,26,Urbain,Primaire,Ouest,Autre_Chretien,Tres_riche
25.0,0,25,Urbain,Superieur,Ouest,Autre_Chretien,Tres_riche
22.0,0,22,Urbain,Superieur,Ouest,Protestant,Tres_riche
19.0,0,19,Urbain,Secondaire,Sud,Catholique,Moyen
23.0,1,34,Urbain,Secondaire,Sud,Catholique,Moyen
22.0,0,22,Urbain,Secondaire,Sud,Catholique,Moyen
21.0,1,23,Urbain,Secondaire,Sud,Catholique,Riche
15.0,0,15,Urbain,Secondaire,Sud,Protestant,Moyen
22.0,1,40,Urbain,Primaire,Sud,Catholique,Pauvre
19.0,0,19,Urbain,Secondaire,Sud,Protestant,Moyen
18.0,0,18,Urbain,Secondaire,Sud,Protestant,Moyen
22.0,1,48,Urbain,Secondaire,Sud,Catholique,Moyen
17.0,1,37,Urbain,Secondaire,Sud,Protestant,Riche
19.0,1,37,Urbain,Secondaire,Sud,Protestant,Riche
18.0,1,19,Urbain,Secondaire,Sud,Catholique,Riche
33.5,0,37,Urbain,Secondaire,Sud,Catholique,Moyen
15.0,0,15,Urbain,Primaire,Sud,Catholique,Moyen
20.0,1,24,Urbain,Secondaire,Sud,Protestant,Moyen
25.0,1,31,Urbain,Secondaire,Sud,Protestant,Moyen
23.0,0,23,Urbain,Secondaire,Sud,Protestant,Moyen
21.0,1,28,Rural,Primaire,Sud,Catholique,Pauvre
30.0,0,30,Rural,Primaire,Sud,Protestant,Pauvre
21.0,0,21,Rural,Secondaire,Sud,Protestant,Moyen
18.0,0,18,Rural,Secondaire,Sud,Protestant,Moyen
17.0,1,27,Rural,Primaire,Sud,Catholique,Pauvre
19.0,1,32,Rural,Primaire,Sud,Protestant,Tres_riche
15.0,1,32,Rural,Secondaire,Sud,Protestant,Moyen
19.0,1,46,Rural,Primaire,Sud,Protestant,Pauvre
27.0,1,30,Rural,Primaire,Sud,Protestant,Pauvre
17.0,1,20,Rural,Secondaire,Sud,Protestant,Pauvre
14.0,1,25,Rural,Primaire,Sud,Catholique,Moyen
18.0,1,28,Rural,Primaire,Sud,Catholique,Moyen
15.0,1,34,Rural,Primaire,Sud,Catholique,Pauvre
23.0,1,24,Rural,Secondaire,Sud,Protestant,Pauvre
16.0,1,27,Rural,Primaire,Sud,Catholique,Pauvre
17.0,1,26,Rural,Secondaire,Sud,Protestant,Moyen
17.0,1,46,Rural,Primaire,Sud,Protestant,Riche
21.0,0,21,Rural,Secondaire,Sud,Protestant,Riche
15.0,0,15,Rural,Secondaire,Sud,Protestant,Riche
19.0,0,19,Rural,Secondaire,Sud,Protestant,Pauvre
23.0,1,44,Rural,Primaire,Sud,Protestant,Pauvre
20.0,1,22,Rural,Secondaire,Sud,Catholique,Riche
14.0,1,28,Rural,Primaire,Sud,Protestant,Moyen
20.0,1,27,Rural,Secondaire,Sud,Catholique,Pauvre
33.5,1,44,Rural,Primaire,Sud,Protestant,Pauvre
26.0,1,29,Urbain,Superieur,Est,Catholique,Tres_riche
16.0,1,25,Urbain,Secondaire,Est,Autre_Chretien,Riche
15.0,1,44,Urbain,Secondaire,Est,Protestant,Riche
26.0,0,26,Urbain,Secondaire,Est,Protestant,Riche
20.0,1,24,Urbain,Primaire,Est,Catholique,Tres_riche
23.0,1,29,Urbain,Secondaire,Est,Autre_Chretien,Tres_riche
22.0,1,42,Urbain,Primaire,Est,Autre_Chretien,Tres_riche
24.0,1,36,Urbain,Secondaire,Est,Protestant,Riche
23.0,1,34,Urbain,Primaire,Est,Protestant,Riche
27.0,0,27,Urbain,Secondaire,Est,Protestant,Riche
19.0,1,28,Urbain,Secondaire,Est,Catholique,Moyen
17.0,1,17,Urbain,Aucun,Est,Musulman,Moyen
15.0,1,30,Urbain,Primaire,Est,Catholique,Tres_riche
21.0,1,33,Urbain,Primaire,Est,Catholique,Riche
18.0,1,47,Urbain,Primaire,Est,Protestant,Tres_riche
26.0,1,27,Urbain,Superieur,Est,Catholique,Tres_riche
19.0,1,25,Urbain,Secondaire,Est,Autre_Chretien,Tres_riche
21.0,1,39,Urbain,Secondaire,Est,Autre_Chretien,Tres_riche
23.0,1,38,Urbain,Secondaire,Est,Catholique,Tres_riche
18.0,1,27,Urbain,Secondaire,Est,Catholique,Riche
31.0,0,31,Urbain,Superieur,Est,Catholique,Riche
27.0,1,38,Urbain,Secondaire,Nord,Catholique,Tres_riche
16.0,1,25,Urbain,Secondaire,Nord,Catholique,Tres_riche
31.0,1,31,Urbain,Primaire,Nord,Catholique,Tres_riche
25.0,1,25,Urbain,Primaire,Nord,Musulman,Riche
14.0,1,20,Urbain,Secondaire,Nord,Catholique,Riche
12.0,1,38,Urbain,Secondaire,Nord,Catholique,Moyen
24.0,1,28,Urbain,Primaire,Nord,Protestant,Riche
29.0,1,32,Urbain,Primaire,Nord,Protestant,Tres_riche
22.0,0,22,Urbain,Primaire,Nord,Catholique,Riche
33.5,0,36,Urbain,Secondaire,Nord,Catholique,Riche
21.0,1,24,Urbain,Secondaire,Nord,Catholique,Riche
26.0,1,29,Urbain,Superieur,Nord,Catholique,Riche
10.0,1,27,Urbain,Secondaire,Nord,Catholique,Tres_riche
20.0,1,37,Urbain,Secondaire,Nord,Protestant,Riche
20.0,1,37,Urbain,Secondaire,Nord,Protestant,Tres_riche
15.0,0,15,Urbain,Secondaire,Nord,Protestant,Tres_riche
17.0,1,21,Urbain,Primaire,Nord,Autre_Chretien,Tres_riche
24.0,0,24,Urbain,Superieur,Nord,Protestant,Tres_riche
33.5,0,36,Urbain,Primaire,Nord,Catholique,Moyen
16.0,0,16,Urbain,Primaire,Nord,Catholique,Moyen
22.0,1,39,Urbain,Secondaire,Nord,Protestant,Tres_riche
33.0,0,33,Urbain,Primaire,Nord,Catholique,Riche
24.0,0,24,Urbain,Secondaire,Nord,Catholique,Riche
19.0,1,29,Urbain,Secondaire,Nord,Protestant,Riche
20.0,1,47,Urbain,Secondaire,Nord,Catholique,Riche
33.5,0,34,Urbain,Secondaire,Nord,Protestant,Tres_riche
33.5,1,42,Urbain,Secondaire,Nord,Catholique,Tres_riche
24.0,1,29,Urbain,Secondaire,Nord,Musulman,Tres_riche
21.0,1,26,Urbain,Secondaire,Nord,Catholique,Tres_riche
24.0,1,28,Rural,Secondaire,Centre,Catholique,Pauvre
16.0,0,16,Rural,Primaire,Centre,Catholique,Moyen
21.0,1,26,Rural,Secondaire,Centre,Catholique,Pauvre
16.0,1,22,Rural,Primaire,Centre,Catholique,Pauvre
25.0,1,38,Rural,Primaire,Centre,Catholique,Riche
16.0,0,16,Rural,Primaire,Centre,Catholique,Riche
22.0,1,26,Rural,Primaire,Centre,Musulman,Moyen
17.0,1,30,Rural,Secondaire,Centre,Catholique,Pauvre
33.5,1,45,Rural,Primaire,Centre,Catholique,Pauvre
32.0,0,32,Rural,Secondaire,Centre,Catholique,Moyen
15.0,1,32,Rural,Secondaire,Centre,Autre_Chretien,Moyen
21.0,1,34,Rural,Secondaire,Centre,Catholique,Pauvre
18.0,1,23,Rural,Secondaire,Centre,Autre_Chretien,Moyen
13.0,1,22,Rural,Primaire,Centre,Catholique,Moyen
22.0,1,22,Rural,Secondaire,Centre,Catholique,Moyen
13.0,1,35,Rural,Primaire,Centre,Catholique,Pauvre
22.0,1,30,Rural,Primaire,Centre,Catholique,Riche
20.0,1,47,Rural,Secondaire,Centre,Catholique,Pauvre
25.0,1,38,Rural,Secondaire,Centre,Catholique,Moyen
20.0,0,20,Rural,Secondaire,Centre,Catholique,Moyen
25.0,0,25,Rural,Secondaire,Centre,Catholique,Moyen
19.0,0,19,Rural,Secondaire,Centre,Catholique,Moyen
15.0,1,32,Rural,Primaire,Centre,Catholique,Pauvre
13.0,1,35,Rural,Secondaire,Centre,Catholique,Pauvre
17.0,1,24,Rural,Secondaire,Centre,Catholique,Pauvre
18.0,1,28,Rural,Secondaire,Centre,Musulman,Moyen
12.0,1,32,Rural,Primaire,Centre,Catholique,Moyen
14.0,1,19,Rural,Secondaire,Centre,Catholique,Moyen
25.0,0,25,Rural,Primaire,Centre,Catholique,Moyen
16.0,1,28,Rural,Primaire,Centre,Catholique,Moyen
14.0,1,20,Rural,Secondaire,Centre,Catholique,Moyen
13.0,1,19,Rural,Primaire,Centre,Autre_Chretien,Pauvre
17.0,1,22,Rural,Secondaire,Centre,Autre_Chretien,Pauvre
29.0,1,37,Rural,Primaire,Centre,Catholique,Moyen
19.0,1,48,Rural,Primaire,Centre,Catholique,Moyen
17.0,1,27,Rural,Primaire,Centre,Catholique,Pauvre
22.0,1,49,Rural,Primaire,Centre,Catholique,Moyen
18.0,1,22,Rural,Primaire,Centre,Catholique,Moyen
12.0,1,45,Rural,Primaire,Centre,Catholique,Riche
19.0,1,30,Rural,Primaire,Centre,Catholique,Riche
23.0,1,24,Rural,Secondaire,Centre,Catholique,Riche
24.0,1,36,Rural,Secondaire,Centre,Catholique,Riche
20.0,1,49,Rural,Secondaire,Centre,Catholique,Tres_riche
17.0,1,22,Rural,Primaire,Centre,Catholique,Tres_riche
19.0,1,22,Rural,Primaire,Centre,Catholique,Moyen
15.0,1,27,Rural,Primaire,Centre,Catholique,Moyen
17.0,1,17,Rural,Secondaire,Centre,Catholique,Moyen
21.0,1,21,Rural,Primaire,Centre,Catholique,Pauvre
33.5,1,45,Rural,Secondaire,Centre,Catholique,Moyen
17.0,1,35,Rural,Secondaire,Centre,Catholique,Moyen
19.0,1,49,Rural,Primaire,Centre,Protestant,Pauvre
24.0,0,24,Rural,Secondaire,Centre,Catholique,Pauvre
16.0,1,25,Rural,Secondaire,Centre,Catholique,Pauvre
16.0,1,19,Rural,Secondaire,Centre,Catholique,Pauvre
18.0,1,36,Rural,Primaire,Centre,Catholique,Pauvre
11.0,1,38,Rural,Primaire,Centre,Autre_Chretien,Pauvre
20.0,1,28,Rural,Primaire,Centre,Catholique,Pauvre
19.0,1,45,Rural,Secondaire,Centre,Catholique,Pauvre
19.0,1,30,Rural,Secondaire,Centre,Catholique,Moyen
23.0,0,23,Rural,Primaire,Centre,Catholique,Moyen
21.0,1,24,Rural,Secondaire,Centre,Catholique,Pauvre
21.0,1,22,Rural,Primaire,Centre,Catholique,Pauvre
22.0,1,41,Rural,Primaire,Centre,Catholique,Tres_pauvre
21.0,1,41,Rural,Secondaire,Centre,Catholique,Tres_pauvre
18.0,1,34,Rural,Secondaire,Centre,Catholique,Pauvre
17.0,1,24,Rural,Primaire,Centre,Catholique,Pauvre
19.0,1,35,Rural,Primaire,Centre,Catholique,Pauvre
31.0,0,31,Rural,Primaire,Centre,Catholique,Pauvre
24.0,1,41,Rural,Secondaire,Centre,Musulman,Moyen
20.0,1,22,Rural,Secondaire,Centre,Autre_Chretien,Pauvre
20.0,0,20,Rural,Secondaire,Centre,Autre_Chretien,Pauvre
30.0,0,30,Rural,Secondaire,Centre,Catholique,Pauvre
33.0,0,33,Rural,Primaire,Centre,Catholique,Pauvre
15.0,1,16,Rural,Primaire,Centre,Catholique,Pauvre
20.0,1,20,Rural,Primaire,Centre,Autre_Chretien,Pauvre
15.0,1,22,Rural,Primaire,Centre,Catholique,Pauvre
22.0,1,39,Rural,Primaire,Centre,Catholique,Pauvre
24.0,1,28,Rural,Primaire,Centre,Autre_Chretien,Pauvre
19.0,1,21,Rural,Primaire,Centre,Catholique,Pauvre
16.0,1,36,Rural,Primaire,Centre,Catholique,Pauvre
15.0,1,40,Rural,Primaire,Centre,Catholique,Moyen
14.0,1,33,Rural,Primaire,Centre,Catholique,Moyen
13.0,1,27,Rural,Primaire,Centre,Autre_Chretien,Pauvre
12.0,1,26,Rural,Secondaire,Centre,Catholique,Moyen
21.0,1,43,Rural,Primaire,Centre,Catholique,Moyen
19.0,1,23,Rural,Secondaire,Centre,Catholique,Moyen
21.0,1,34,Rural,Primaire,Centre,Catholique,Moyen
22.0,1,25,Rural,Secondaire,Centre,Catholique,Moyen
16.0,1,34,Rural,Secondaire,Centre,Protestant,Pauvre
26.0,1,37,Rural,Primaire,Centre,Catholique,Pauvre
18.0,1,32,Rural,Primaire,Centre,Catholique,Pauvre
12.0,1,49,Rural,Primaire,Centre,Autre_Chretien,Pauvre
15.0,1,18,Urbain,Primaire,Est,Musulman,Tres_riche
23.0,1,31,Urbain,Superieur,Est,Protestant,Tres_riche
19.0,0,19,Urbain,Superieur,Est,Catholique,Tres_riche
28.0,1,33,Urbain,Secondaire,Est,Autre_Chretien,Tres_riche
20.0,0,20,Urbain,Secondaire,Est,Autre_Chretien,Tres_riche
29.0,0,29,Urbain,Secondaire,Est,Catholique,Riche
17.0,1,37,Urbain,Aucun,Est,Musulman,Riche
18.0,1,46,Urbain,Secondaire,Est,Catholique,Riche
26.0,1,47,Urbain,Secondaire,Est,Catholique,Riche
27.0,1,39,Urbain,Secondaire,Est,Catholique,Riche
27.0,1,29,Urbain,Secondaire,Est,Catholique,Riche
20.0,1,23,Urbain,Superieur,Est,Catholique,Riche
33.5,0,46,Urbain,Secondaire,Est,Catholique,Tres_riche
27.0,1,27,Urbain,Superieur,Est,Autre_Chretien,Tres_riche
27.0,0,27,Urbain,Superieur,Est,Catholique,Tres_riche
22.0,1,44,Urbain,Secondaire,Est,Catholique,Tres_riche
22.0,0,22,Urbain,Superieur,Est,Catholique,Tres_riche
11.0,1,39,Urbain,Secondaire,Est,Autre_Chretien,Tres_riche
16.0,1,35,Urbain,Secondaire,Est,Autre_Chretien,Tres_riche
18.0,0,18,Urbain,Secondaire,Est,Autre_Chretien,Tres_riche
28.0,0,28,Urbain,Superieur,Est,Protestant,Tres_riche
15.0,1,42,Rural,Primaire,Littoral,Autre_Chretien,Tres_pauvre
17.0,0,17,Rural,Secondaire,Littoral,Autre_Chretien,Tres_pauvre
16.0,1,26,Rural,Aucun,Littoral,Catholique,Tres_pauvre
18.0,1,19,Rural,Secondaire,Littoral,Autre_Chretien,Tres_pauvre
18.0,1,27,Rural,Aucun,Littoral,Catholique,Tres_pauvre
14.0,1,32,Rural,Aucun,Littoral,Catholique,Tres_pauvre
15.0,1,40,Rural,Aucun,Littoral,Catholique,Tres_pauvre
20.0,1,28,Rural,Aucun,Littoral,Catholique,Tres_pauvre
15.0,1,20,Rural,Primaire,Littoral,Autre_Chretien,Tres_pauvre
17.0,1,22,Rural,Primaire,Littoral,Autre_Chretien,Tres_pauvre
16.0,0,16,Rural,Secondaire,Littoral,Autre_Chretien,Tres_pauvre
14.0,1,18,Rural,Aucun,Littoral,Catholique,Tres_pauvre
15.0,1,21,Rural,Aucun,Littoral,Catholique,Tres_pauvre
18.0,1,21,Rural,Secondaire,Littoral,Catholique,Pauvre
21.0,1,46,Rural,Aucun,Littoral,Autre_Chretien,Tres_pauvre
16.0,1,23,Rural,Aucun,Littoral,Protestant,Pauvre
16.0,1,28,Rural,Aucun,Littoral,Catholique,Tres_pauvre
15.0,1,20,Rural,Aucun,Littoral,Catholique,Pauvre
16.0,1,47,Rural,Aucun,Littoral,Catholique,Tres_pauvre
19.0,1,22,Rural,Primaire,Littoral,Catholique,Tres_pauvre
18.0,0,18,Rural,Secondaire,Littoral,Catholique,Moyen
16.0,1,33,Rural,Aucun,Littoral,Catholique,Moyen
16.0,0,16,Rural,Secondaire,Littoral,Catholique,Moyen
18.0,1,22,Rural,Secondaire,Littoral,Catholique,Moyen
20.0,1,20,Rural,Primaire,Littoral,Catholique,Tres_pauvre
16.0,1,43,Rural,Aucun,Adamaoua,Musulman,Pauvre
14.0,1,27,Rural,Aucun,Adamaoua,Musulman,Moyen
16.0,1,18,Rural,Aucun,Adamaoua,Musulman,Moyen
14.0,1,42,Rural,Aucun,Adamaoua,Musulman,Pauvre
17.0,1,25,Rural,Aucun,Adamaoua,Musulman,Pauvre
18.0,1,19,Rural,Aucun,Adamaoua,Musulman,Tres_pauvre
24.0,1,47,Rural,Aucun,Adamaoua,Musulman,Moyen
21.0,1,45,Rural,Aucun,Adamaoua,Musulman,Tres_pauvre
12.0,1,26,Rural,Aucun,Adamaoua,Musulman,Pauvre
16.0,1,40,Rural,Aucun,Adamaoua,Musulman,Pauvre
20.0,1,46,Rural,Aucun,Adamaoua,Musulman,Pauvre
19.0,1,42,Rural,Aucun,Adamaoua,Musulman,Tres_pauvre
16.0,0,16,Rural,Aucun,Adamaoua,Musulman,Tres_pauvre
15.0,1,23,Rural,Primaire,Adamaoua,Musulman,Tres_riche
15.0,1,26,Rural,Aucun,Adamaoua,Musulman,Pauvre
15.0,1,47,Rural,Primaire,Adamaoua,Musulman,Pauvre
14.0,1,19,Rural,Aucun,Adamaoua,Musulman,Pauvre
17.0,1,18,Rural,Aucun,Adamaoua,Musulman,Tres_pauvre
14.0,1,23,Rural,Aucun,Adamaoua,Musulman,Pauvre
14.0,1,30,Rural,Aucun,Adamaoua,Musulman,Tres_pauvre
24.0,1,25,Rural,Aucun,Adamaoua,Musulman,Tres_pauvre
15.0,0,15,Urbain,Primaire,Nord_Ouest,Musulman,Tres_pauvre
14.0,1,37,Urbain,Aucun,Nord_Ouest,Protestant,Tres_pauvre
16.0,1,33,Urbain,Primaire,Nord_Ouest,Protestant,Moyen
33.5,1,45,Urbain,Aucun,Nord_Ouest,Musulman,Tres_pauvre
30.0,0,30,Urbain,Superieur,Nord_Ouest,Protestant,Tres_riche
17.0,1,30,Urbain,Primaire,Nord_Ouest,Protestant,Riche
14.0,1,33,Urbain,Primaire,Nord_Ouest,Protestant,Pauvre
25.0,1,36,Urbain,Secondaire,Nord_Ouest,Musulman,Pauvre
13.0,1,44,Urbain,Aucun,Nord_Ouest,Musulman,Pauvre
19.0,1,29,Urbain,Aucun,Nord_Ouest,Musulman,Moyen
15.0,0,15,Urbain,Aucun,Nord_Ouest,Musulman,Moyen
20.0,1,37,Urbain,Aucun,Nord_Ouest,Musulman,Moyen
17.0,1,25,Urbain,Primaire,Nord_Ouest,Catholique,Tres_pauvre
13.0,1,23,Urbain,Aucun,Nord_Ouest,Protestant,Tres_pauvre
18.0,1,36,Urbain,Primaire,Nord_Ouest,Catholique,Pauvre
13.0,1,38,Urbain,Aucun,Nord_Ouest,Musulman,Tres_pauvre
21.0,1,37,Urbain,Aucun,Nord_Ouest,Protestant,Tres_pauvre
14.0,1,49,Urbain,Aucun,Nord_Ouest,Animiste,Tres_pauvre
17.0,1,47,Urbain,Aucun,Nord_Ouest,Catholique,Tres_pauvre
17.0,0,17,Urbain,Primaire,Nord_Ouest,Protestant,Tres_pauvre
16.0,1,28,Urbain,Primaire,Nord_Ouest,Protestant,Tres_pauvre
23.0,1,44,Urbain,Primaire,Nord_Ouest,Protestant,Pauvre
19.0,1,36,Urbain,Primaire,Nord_Ouest,Protestant,Tres_pauvre
16.0,0,16,Urbain,Secondaire,Nord_Ouest,Protestant,Tres_pauvre
16.0,1,45,Urbain,Aucun,Nord_Ouest,Protestant,Moyen
15.0,0,15,Urbain,Primaire,Nord_Ouest,Protestant,Moyen
33.5,1,41,Urbain,Aucun,Nord_Ouest,Musulman,Moyen
17.0,1,20,Urbain,Secondaire,Sud_Ouest,Catholique,Riche
15.0,0,15,Urbain,Secondaire,Sud_Ouest,Catholique,Riche
24.0,1,39,Urbain,Primaire,Sud_Ouest,Protestant,Moyen
14.0,1,15,Urbain,Secondaire,Sud_Ouest,Protestant,Moyen
19.0,1,24,Urbain,Secondaire,Sud_Ouest,Catholique,Riche
26.0,1,29,Urbain,Secondaire,Sud_Ouest,Catholique,Riche
23.0,1,28,Urbain,Secondaire,Sud_Ouest,Catholique,Riche
28.0,1,29,Urbain,Secondaire,Sud_Ouest,Protestant,Riche
19.0,1,27,Urbain,Superieur,Sud_Ouest,Protestant,Tres_riche
19.0,1,25,Urbain,Superieur,Sud_Ouest,Protestant,Tres_riche
19.0,0,19,Urbain,Secondaire,Sud_Ouest,Protestant,Riche
24.0,1,42,Urbain,Primaire,Sud_Ouest,Protestant,Riche
25.0,0,25,Urbain,Secondaire,Sud_Ouest,Catholique,Riche
16.0,0,16,Urbain,Secondaire,Sud_Ouest,Catholique,Riche
12.0,1,30,Urbain,Primaire,Sud_Ouest,Musulman,Moyen
21.0,0,21,Urbain,Secondaire,Sud_Ouest,Protestant,Moyen
